Wind Speed,general diffuse flows,diffuse flows,Month,Year,Day,DayOfWeek,Hour_sin,Hour_cos,Hour_normalized,Minute_normalized,Zone 1 normalized,Temperature normalized,Humidity normalized,Wind Speed normalized
0.065,0.088,0.089,8,2017,18,4,-0.5,0.866,0.917,0.5,0.796,0.304,0.816,0.002
0.061,0.077,0.119,8,2017,18,4,-0.5,0.866,0.917,0.667,0.782,0.301,0.811,0.001
0.065,0.088,0.107,8,2017,18,4,-0.5,0.866,0.917,0.833,0.754,0.301,0.801,0.002
0.062,0.044,0.133,8,2017,18,4,-0.259,0.966,0.958,0.0,0.73,0.301,0.789,0.001
0.063,0.066,0.167,8,2017,18,4,-0.259,0.966,0.958,0.167,0.707,0.298,0.78,0.001
0.064,0.08,0.13,8,2017,18,4,-0.259,0.966,0.958,0.333,0.672,0.299,0.766,0.001
0.063,0.084,0.1,8,2017,18,4,-0.259,0.966,0.958,0.5,0.646,0.3,0.76,0.001
0.061,0.106,0.1,8,2017,18,4,-0.259,0.966,0.958,0.667,0.619,0.298,0.755,0.001
0.064,0.073,0.133,8,2017,18,4,-0.259,0.966,0.958,0.833,0.603,0.297,0.747,0.001
0.062,0.088,0.107,8,2017,19,5,0.0,1.0,0.0,0.0,0.585,0.3,0.739,0.001
0.061,0.088,0.1,8,2017,19,5,0.0,1.0,0.0,0.167,0.568,0.3,0.736,0.001
0.064,0.088,0.1,8,2017,19,5,0.0,1.0,0.0,0.333,0.545,0.298,0.737,0.001
0.064,0.091,0.115,8,2017,19,5,0.0,1.0,0.0,0.5,0.524,0.297,0.739,0.001
0.064,0.062,0.13,8,2017,19,5,0.0,1.0,0.0,0.667,0.506,0.302,0.764,0.001
0.064,0.073,0.126,8,2017,19,5,0.0,1.0,0.0,0.833,0.484,0.297,0.79,0.001
0.063,0.095,0.13,8,2017,19,5,0.259,0.966,0.042,0.0,0.48,0.29,0.813,0.001
0.062,0.08,0.104,8,2017,19,5,0.259,0.966,0.042,0.167,0.455,0.287,0.827,0.001
0.065,0.08,0.17,8,2017,19,5,0.259,0.966,0.042,0.333,0.428,0.277,0.836,0.002
0.064,0.106,0.096,8,2017,19,5,0.259,0.966,0.042,0.5,0.408,0.269,0.839,0.001
0.064,0.102,0.119,8,2017,19,5,0.259,0.966,0.042,0.667,0.397,0.258,0.834,0.001
0.066,0.095,0.107,8,2017,19,5,0.259,0.966,0.042,0.833,0.393,0.263,0.82,0.002
0.063,0.069,0.115,8,2017,19,5,0.5,0.866,0.083,0.0,0.373,0.265,0.807,0.001
0.065,0.08,0.163,8,2017,19,5,0.5,0.866,0.083,0.167,0.371,0.27,0.796,0.002
0.064,0.099,0.093,8,2017,19,5,0.5,0.866,0.083,0.333,0.367,0.267,0.786,0.001
0.064,0.058,0.093,8,2017,19,5,0.5,0.866,0.083,0.5,0.361,0.266,0.761,0.001
0.063,0.066,0.115,8,2017,19,5,0.5,0.866,0.083,0.667,0.353,0.286,0.732,0.001
0.063,0.077,0.104,8,2017,19,5,0.5,0.866,0.083,0.833,0.354,0.277,0.737,0.001
0.06,0.084,0.133,8,2017,19,5,0.707,0.707,0.125,0.0,0.352,0.274,0.734,0.001
0.064,0.095,0.096,8,2017,19,5,0.707,0.707,0.125,0.167,0.346,0.276,0.729,0.001
0.063,0.077,0.107,8,2017,19,5,0.707,0.707,0.125,0.333,0.354,0.276,0.732,0.001
0.063,0.088,0.13,8,2017,19,5,0.707,0.707,0.125,0.5,0.355,0.277,0.733,0.001
0.063,0.11,0.078,8,2017,19,5,0.707,0.707,0.125,0.667,0.349,0.278,0.734,0.001
0.064,0.095,0.107,8,2017,19,5,0.707,0.707,0.125,0.833,0.347,0.283,0.745,0.001
0.064,0.069,0.089,8,2017,19,5,0.866,0.5,0.167,0.0,0.359,0.277,0.759,0.001
0.065,0.08,0.104,8,2017,19,5,0.866,0.5,0.167,0.167,0.371,0.271,0.771,0.002
0.065,0.062,0.133,8,2017,19,5,0.866,0.5,0.167,0.333,0.364,0.267,0.79,0.002
0.064,0.077,0.126,8,2017,19,5,0.866,0.5,0.167,0.5,0.357,0.263,0.803,0.001
0.065,0.062,0.156,8,2017,19,5,0.866,0.5,0.167,0.667,0.346,0.258,0.813,0.002
0.065,0.084,0.13,8,2017,19,5,0.866,0.5,0.167,0.833,0.335,0.253,0.822,0.002
0.062,0.088,0.148,8,2017,19,5,0.966,0.259,0.208,0.0,0.309,0.249,0.825,0.001
0.064,0.121,0.089,8,2017,19,5,0.966,0.259,0.208,0.167,0.269,0.249,0.834,0.001
0.064,0.069,0.144,8,2017,19,5,0.966,0.259,0.208,0.333,0.23,0.25,0.836,0.001
0.067,0.088,0.122,8,2017,19,5,0.966,0.259,0.208,0.5,0.209,0.249,0.839,0.002
0.064,0.099,0.144,8,2017,19,5,0.966,0.259,0.208,0.667,0.19,0.246,0.844,0.001
0.06,0.066,0.119,8,2017,19,5,0.966,0.259,0.208,0.833,0.189,0.245,0.849,0.001
0.063,0.08,0.115,8,2017,19,5,1.0,0.0,0.25,0.0,0.193,0.24,0.851,0.001
0.064,0.102,0.119,8,2017,19,5,1.0,0.0,0.25,0.167,0.197,0.24,0.854,0.001
0.065,0.194,0.211,8,2017,19,5,1.0,0.0,0.25,0.333,0.204,0.239,0.856,0.002
0.065,1.056,0.863,8,2017,19,5,1.0,0.0,0.25,0.5,0.211,0.24,0.862,0.002
0.065,3.407,2.574,8,2017,19,5,1.0,0.0,0.25,0.667,0.221,0.243,0.867,0.002
4.58,6.875,5.282,8,2017,19,5,1.0,0.0,0.25,0.833,0.222,0.249,0.868,0.921
4.92,12.23,9.35,8,2017,19,5,0.966,-0.259,0.292,0.0,0.233,0.259,0.866,0.99
4.918,22.61,16.97,8,2017,19,5,0.966,-0.259,0.292,0.167,0.258,0.262,0.862,0.99
4.921,37.85,27.34,8,2017,19,5,0.966,-0.259,0.292,0.333,0.26,0.26,0.862,0.99
4.918,50.07,37.09,8,2017,19,5,0.966,-0.259,0.292,0.5,0.28,0.26,0.86,0.99
4.915,40.93,30.77,8,2017,19,5,0.966,-0.259,0.292,0.667,0.296,0.266,0.854,0.989
4.919,46.48,33.96,8,2017,19,5,0.966,-0.259,0.292,0.833,0.308,0.272,0.848,0.99
4.916,56.67,42.28,8,2017,19,5,0.866,-0.5,0.333,0.0,0.318,0.281,0.841,0.989
4.919,76.8,56.78,8,2017,19,5,0.866,-0.5,0.333,0.167,0.354,0.283,0.84,0.99
4.917,89.1,68.49,8,2017,19,5,0.866,-0.5,0.333,0.333,0.378,0.287,0.839,0.99
4.92,91.2,69.76,8,2017,19,5,0.866,-0.5,0.333,0.5,0.397,0.303,0.823,0.99
4.926,92.6,72.3,8,2017,19,5,0.866,-0.5,0.333,0.667,0.422,0.31,0.827,0.991
4.923,96.5,73.0,8,2017,19,5,0.866,-0.5,0.333,0.833,0.433,0.314,0.828,0.991
4.925,104.8,82.0,8,2017,19,5,0.707,-0.707,0.375,0.0,0.448,0.322,0.825,0.991
4.919,140.4,106.4,8,2017,19,5,0.707,-0.707,0.375,0.167,0.473,0.327,0.824,0.99
4.922,170.5,128.2,8,2017,19,5,0.707,-0.707,0.375,0.333,0.494,0.337,0.823,0.991
4.922,227.9,169.8,8,2017,19,5,0.707,-0.707,0.375,0.5,0.508,0.346,0.82,0.991
4.923,394.8,179.5,8,2017,19,5,0.707,-0.707,0.375,0.667,0.535,0.357,0.817,0.991
4.922,447.5,139.3,8,2017,19,5,0.707,-0.707,0.375,0.833,0.54,0.377,0.817,0.991
4.922,544.2,120.7,8,2017,19,5,0.5,-0.866,0.417,0.0,0.557,0.394,0.811,0.991
4.923,397.0,154.2,8,2017,19,5,0.5,-0.866,0.417,0.167,0.571,0.392,0.811,0.991
4.923,487.8,161.5,8,2017,19,5,0.5,-0.866,0.417,0.333,0.585,0.404,0.808,0.991
4.919,631.9,109.5,8,2017,19,5,0.5,-0.866,0.417,0.5,0.597,0.421,0.793,0.99
4.921,613.9,97.2,8,2017,19,5,0.5,-0.866,0.417,0.667,0.617,0.422,0.789,0.99
4.92,671.6,90.5,8,2017,19,5,0.5,-0.866,0.417,0.833,0.629,0.438,0.787,0.99
4.924,692.3,92.8,8,2017,19,5,0.259,-0.966,0.458,0.0,0.636,0.457,0.755,0.991
4.925,713.0,95.5,8,2017,19,5,0.259,-0.966,0.458,0.167,0.638,0.468,0.731,0.991
4.924,734.0,88.3,8,2017,19,5,0.259,-0.966,0.458,0.333,0.652,0.473,0.728,0.991
4.924,746.0,83.6,8,2017,19,5,0.259,-0.966,0.458,0.5,0.663,0.487,0.717,0.991
4.924,761.0,84.4,8,2017,19,5,0.259,-0.966,0.458,0.667,0.655,0.493,0.697,0.991
4.925,770.0,83.6,8,2017,19,5,0.259,-0.966,0.458,0.833,0.662,0.493,0.686,0.991
4.927,782.0,80.2,8,2017,19,5,0.0,-1.0,0.5,0.0,0.663,0.502,0.679,0.992
4.929,794.0,79.4,8,2017,19,5,0.0,-1.0,0.5,0.167,0.673,0.503,0.674,0.992
4.92,803.0,78.5,8,2017,19,5,0.0,-1.0,0.5,0.333,0.674,0.513,0.674,0.99
4.926,808.0,76.7,8,2017,19,5,0.0,-1.0,0.5,0.5,0.681,0.513,0.672,0.991
4.92,815.0,75.9,8,2017,19,5,0.0,-1.0,0.5,0.667,0.675,0.523,0.658,0.99
4.925,816.0,77.2,8,2017,19,5,0.0,-1.0,0.5,0.833,0.669,0.524,0.672,0.991
4.919,823.0,77.2,8,2017,19,5,-0.259,-0.966,0.542,0.0,0.659,0.516,0.676,0.99
4.922,826.0,77.7,8,2017,19,5,-0.259,-0.966,0.542,0.167,0.667,0.516,0.677,0.991
4.927,824.0,77.6,8,2017,19,5,-0.259,-0.966,0.542,0.333,0.666,0.522,0.668,0.992
4.924,823.0,77.6,8,2017,19,5,-0.259,-0.966,0.542,0.5,0.667,0.508,0.664,0.991
4.921,821.0,82.2,8,2017,19,5,-0.259,-0.966,0.542,0.667,0.663,0.511,0.694,0.99
4.921,823.0,91.3,8,2017,19,5,-0.259,-0.966,0.542,0.833,0.661,0.52,0.689,0.99
4.921,818.0,94.4,8,2017,19,5,-0.5,-0.866,0.583,0.0,0.656,0.513,0.684,0.99
4.92,813.0,101.9,8,2017,19,5,-0.5,-0.866,0.583,0.167,0.655,0.51,0.688,0.99
4.923,823.0,122.7,8,2017,19,5,-0.5,-0.866,0.583,0.333,0.659,0.511,0.679,0.991
4.92,803.0,120.2,8,2017,19,5,-0.5,-0.866,0.583,0.5,0.654,0.523,0.68,0.99
4.917,797.0,140.0,8,2017,19,5,-0.5,-0.866,0.583,0.667,0.648,0.521,0.695,0.99
4.923,761.0,159.3,8,2017,19,5,-0.5,-0.866,0.583,0.833,0.632,0.522,0.715,0.991
4.921,765.0,132.2,8,2017,19,5,-0.707,-0.707,0.625,0.0,0.629,0.521,0.728,0.99
4.921,745.0,134.3,8,2017,19,5,-0.707,-0.707,0.625,0.167,0.635,0.509,0.745,0.99
4.918,741.0,137.9,8,2017,19,5,-0.707,-0.707,0.625,0.333,0.631,0.513,0.752,0.99
4.927,723.0,143.4,8,2017,19,5,-0.707,-0.707,0.625,0.5,0.619,0.523,0.738,0.992
4.923,700.0,163.8,8,2017,19,5,-0.707,-0.707,0.625,0.667,0.626,0.52,0.732,0.991
4.921,649.9,167.4,8,2017,19,5,-0.707,-0.707,0.625,0.833,0.626,0.517,0.738,0.99
4.924,407.0,152.9,8,2017,19,5,-0.866,-0.5,0.667,0.0,0.619,0.499,0.752,0.991
4.917,497.0,176.9,8,2017,19,5,-0.866,-0.5,0.667,0.167,0.606,0.477,0.763,0.99
4.922,544.7,142.2,8,2017,19,5,-0.866,-0.5,0.667,0.333,0.595,0.49,0.763,0.991
4.92,544.7,110.6,8,2017,19,5,-0.866,-0.5,0.667,0.5,0.599,0.499,0.754,0.99
4.92,495.6,106.2,8,2017,19,5,-0.866,-0.5,0.667,0.667,0.595,0.494,0.754,0.99
4.917,465.8,95.6,8,2017,19,5,-0.866,-0.5,0.667,0.833,0.591,0.494,0.758,0.99
4.921,455.4,95.3,8,2017,19,5,-0.966,-0.259,0.708,0.0,0.585,0.485,0.763,0.99
4.921,430.6,101.2,8,2017,19,5,-0.966,-0.259,0.708,0.167,0.576,0.482,0.775,0.99
4.919,402.2,105.6,8,2017,19,5,-0.966,-0.259,0.708,0.333,0.57,0.484,0.779,0.99
4.922,343.0,134.5,8,2017,19,5,-0.966,-0.259,0.708,0.5,0.577,0.46,0.805,0.991
4.919,277.7,187.5,8,2017,19,5,-0.966,-0.259,0.708,0.667,0.577,0.452,0.816,0.99
4.918,251.6,212.3,8,2017,19,5,-0.966,-0.259,0.708,0.833,0.579,0.442,0.825,0.99
4.924,281.7,248.8,8,2017,19,5,-1.0,-0.0,0.75,0.0,0.581,0.441,0.827,0.991
4.92,224.8,192.3,8,2017,19,5,-1.0,-0.0,0.75,0.167,0.591,0.439,0.83,0.99
4.918,169.6,143.6,8,2017,19,5,-1.0,-0.0,0.75,0.333,0.582,0.43,0.841,0.99
4.921,113.5,94.2,8,2017,19,5,-1.0,-0.0,0.75,0.5,0.591,0.422,0.85,0.99
4.922,86.4,72.2,8,2017,19,5,-1.0,-0.0,0.75,0.667,0.617,0.415,0.859,0.991
4.923,108.7,95.1,8,2017,19,5,-1.0,-0.0,0.75,0.833,0.641,0.409,0.864,0.991
4.92,124.5,107.5,8,2017,19,5,-0.966,0.259,0.792,0.0,0.7,0.404,0.872,0.99
4.921,86.1,66.49,8,2017,19,5,-0.966,0.259,0.792,0.167,0.811,0.4,0.877,0.99
4.924,49.86,38.99,8,2017,19,5,-0.966,0.259,0.792,0.333,0.894,0.393,0.886,0.991
4.922,35.62,28.42,8,2017,19,5,-0.966,0.259,0.792,0.5,0.918,0.387,0.895,0.991
4.923,19.69,15.72,8,2017,19,5,-0.966,0.259,0.792,0.667,0.937,0.384,0.9,0.991
4.918,9.69,7.92,8,2017,19,5,-0.966,0.259,0.792,0.833,0.946,0.379,0.903,0.99
4.92,4.489,3.926,8,2017,19,5,-0.866,0.5,0.833,0.0,0.936,0.377,0.905,0.99
4.922,2.146,1.807,8,2017,19,5,-0.866,0.5,0.833,0.167,0.921,0.377,0.905,0.991
4.923,0.216,0.219,8,2017,19,5,-0.866,0.5,0.833,0.333,0.81,0.379,0.905,0.991
4.923,0.084,0.107,8,2017,19,5,-0.866,0.5,0.833,0.5,0.873,0.38,0.904,0.991
4.929,0.095,0.126,8,2017,19,5,-0.866,0.5,0.833,0.667,0.921,0.379,0.904,0.992
4.924,0.077,0.104,8,2017,19,5,-0.866,0.5,0.833,0.833,0.915,0.378,0.905,0.991
4.919,0.051,0.144,8,2017,19,5,-0.707,0.707,0.875,0.0,0.894,0.378,0.91,0.99
4.92,0.088,0.111,8,2017,19,5,-0.707,0.707,0.875,0.167,0.886,0.375,0.916,0.99
4.923,0.08,0.122,8,2017,19,5,-0.707,0.707,0.875,0.333,0.876,0.37,0.923,0.991
4.922,0.084,0.122,8,2017,19,5,-0.707,0.707,0.875,0.5,0.873,0.365,0.929,0.991
4.922,0.077,0.141,8,2017,19,5,-0.707,0.707,0.875,0.667,0.871,0.363,0.932,0.991
4.922,0.11,0.137,8,2017,19,5,-0.707,0.707,0.875,0.833,0.86,0.362,0.935,0.991
4.92,0.077,0.107,8,2017,19,5,-0.5,0.866,0.917,0.0,0.829,0.36,0.936,0.99
4.917,0.073,0.133,8,2017,19,5,-0.5,0.866,0.917,0.167,0.814,0.358,0.937,0.99
4.92,0.091,0.1,8,2017,19,5,-0.5,0.866,0.917,0.333,0.793,0.355,0.937,0.99
4.923,0.084,0.096,8,2017,19,5,-0.5,0.866,0.917,0.5,0.775,0.35,0.941,0.991
4.923,0.066,0.126,8,2017,19,5,-0.5,0.866,0.917,0.667,0.751,0.347,0.942,0.991
4.923,0.095,0.122,8,2017,19,5,-0.5,0.866,0.917,0.833,0.739,0.348,0.942,0.991
4.916,0.095,0.141,8,2017,19,5,-0.259,0.966,0.958,0.0,0.714,0.347,0.942,0.989
4.917,0.066,0.152,8,2017,19,5,-0.259,0.966,0.958,0.167,0.683,0.347,0.942,0.99
4.92,0.088,0.111,8,2017,19,5,-0.259,0.966,0.958,0.333,0.66,0.346,0.942,0.99
4.922,0.073,0.122,8,2017,19,5,-0.259,0.966,0.958,0.5,0.632,0.346,0.942,0.991
4.925,0.044,0.174,8,2017,19,5,-0.259,0.966,0.958,0.667,0.599,0.35,0.941,0.991
4.923,0.102,0.1,8,2017,19,5,-0.259,0.966,0.958,0.833,0.582,0.351,0.94,0.991
4.917,0.08,0.133,8,2017,20,6,0.0,1.0,0.0,0.0,0.568,0.351,0.939,0.99
4.918,0.073,0.144,8,2017,20,6,0.0,1.0,0.0,0.167,0.541,0.352,0.937,0.99
4.918,0.066,0.137,8,2017,20,6,0.0,1.0,0.0,0.333,0.511,0.354,0.936,0.99
4.921,0.084,0.119,8,2017,20,6,0.0,1.0,0.0,0.5,0.494,0.354,0.936,0.99
4.916,0.077,0.122,8,2017,20,6,0.0,1.0,0.0,0.667,0.484,0.351,0.939,0.989
4.921,0.091,0.141,8,2017,20,6,0.0,1.0,0.0,0.833,0.462,0.347,0.941,0.99
4.916,0.091,0.141,8,2017,20,6,0.259,0.966,0.042,0.0,0.433,0.347,0.942,0.989
4.92,0.08,0.115,8,2017,20,6,0.259,0.966,0.042,0.167,0.425,0.346,0.943,0.99
4.916,0.062,0.119,8,2017,20,6,0.259,0.966,0.042,0.333,0.412,0.345,0.947,0.989
4.92,0.084,0.144,8,2017,20,6,0.259,0.966,0.042,0.5,0.401,0.343,0.948,0.99
4.917,0.084,0.148,8,2017,20,6,0.259,0.966,0.042,0.667,0.387,0.345,0.951,0.99
4.923,0.084,0.159,8,2017,20,6,0.259,0.966,0.042,0.833,0.368,0.344,0.952,0.991
4.921,0.073,0.156,8,2017,20,6,0.5,0.866,0.083,0.0,0.36,0.342,0.955,0.99
4.915,0.088,0.152,8,2017,20,6,0.5,0.866,0.083,0.167,0.361,0.338,0.957,0.989
4.916,0.08,0.126,8,2017,20,6,0.5,0.866,0.083,0.333,0.351,0.334,0.961,0.989
4.92,0.132,0.107,8,2017,20,6,0.5,0.866,0.083,0.5,0.344,0.333,0.962,0.99
4.921,0.088,0.119,8,2017,20,6,0.5,0.866,0.083,0.667,0.336,0.331,0.964,0.99
4.92,0.091,0.167,8,2017,20,6,0.5,0.866,0.083,0.833,0.332,0.33,0.967,0.99
4.922,0.091,0.104,8,2017,20,6,0.707,0.707,0.125,0.0,0.318,0.327,0.969,0.991
4.919,0.077,0.196,8,2017,20,6,0.707,0.707,0.125,0.167,0.32,0.323,0.972,0.99
4.923,0.091,0.133,8,2017,20,6,0.707,0.707,0.125,0.333,0.319,0.321,0.974,0.991
4.922,0.073,0.115,8,2017,20,6,0.707,0.707,0.125,0.5,0.32,0.32,0.977,0.991
4.925,0.091,0.122,8,2017,20,6,0.707,0.707,0.125,0.667,0.308,0.317,0.979,0.991
4.919,0.106,0.111,8,2017,20,6,0.707,0.707,0.125,0.833,0.309,0.316,0.982,0.99
4.925,0.088,0.115,8,2017,20,6,0.866,0.5,0.167,0.0,0.316,0.314,0.985,0.991
4.924,0.08,0.093,8,2017,20,6,0.866,0.5,0.167,0.167,0.335,0.316,0.986,0.991
4.923,0.088,0.126,8,2017,20,6,0.866,0.5,0.167,0.333,0.324,0.315,0.988,0.991
4.923,0.099,0.122,8,2017,20,6,0.866,0.5,0.167,0.5,0.306,0.314,0.989,0.991
4.927,0.121,0.115,8,2017,20,6,0.866,0.5,0.167,0.667,0.299,0.312,0.991,0.992
4.927,0.102,0.081,8,2017,20,6,0.866,0.5,0.167,0.833,0.288,0.311,0.991,0.992
4.92,0.099,0.126,8,2017,20,6,0.966,0.259,0.208,0.0,0.267,0.309,0.993,0.99
4.927,0.106,0.096,8,2017,20,6,0.966,0.259,0.208,0.167,0.224,0.31,0.993,0.992
4.926,0.066,0.104,8,2017,20,6,0.966,0.259,0.208,0.333,0.186,0.309,0.994,0.991
4.922,0.058,0.115,8,2017,20,6,0.966,0.259,0.208,0.5,0.168,0.308,0.994,0.991
4.921,0.069,0.119,8,2017,20,6,0.966,0.259,0.208,0.667,0.152,0.307,0.995,0.99
4.924,0.088,0.144,8,2017,20,6,0.966,0.259,0.208,0.833,0.148,0.307,0.995,0.991
4.926,0.062,0.107,8,2017,20,6,1.0,0.0,0.25,0.0,0.147,0.306,0.996,0.991
4.922,0.091,0.096,8,2017,20,6,1.0,0.0,0.25,0.167,0.135,0.309,0.996,0.991
4.922,0.073,0.144,8,2017,20,6,1.0,0.0,0.25,0.333,0.149,0.307,0.996,0.991
4.921,0.172,0.137,8,2017,20,6,1.0,0.0,0.25,0.5,0.148,0.309,0.998,0.99
4.919,0.651,0.474,8,2017,20,6,1.0,0.0,0.25,0.667,0.15,0.31,0.999,0.99
4.92,3.026,2.256,8,2017,20,6,1.0,0.0,0.25,0.833,0.155,0.309,0.999,0.99
4.923,7.73,5.967,8,2017,20,6,0.966,-0.259,0.292,0.0,0.168,0.307,0.999,0.991
4.92,17.86,13.0,8,2017,20,6,0.966,-0.259,0.292,0.167,0.181,0.308,0.999,0.99
4.919,25.04,17.75,8,2017,20,6,0.966,-0.259,0.292,0.333,0.19,0.311,1.0,0.99
4.921,37.76,25.98,8,2017,20,6,0.966,-0.259,0.292,0.5,0.196,0.316,0.999,0.99
4.922,30.5,23.19,8,2017,20,6,0.966,-0.259,0.292,0.667,0.206,0.316,0.999,0.991
4.92,36.83,27.87,8,2017,20,6,0.966,-0.259,0.292,0.833,0.225,0.315,0.999,0.99
4.925,40.02,30.92,8,2017,20,6,0.866,-0.5,0.333,0.0,0.227,0.316,0.999,0.991
4.922,51.42,40.58,8,2017,20,6,0.866,-0.5,0.333,0.167,0.239,0.319,0.999,0.991
4.921,57.89,44.61,8,2017,20,6,0.866,-0.5,0.333,0.333,0.245,0.323,0.999,0.99
4.917,88.0,66.91,8,2017,20,6,0.866,-0.5,0.333,0.5,0.267,0.327,0.998,0.99
4.923,121.5,86.6,8,2017,20,6,0.866,-0.5,0.333,0.667,0.282,0.329,0.998,0.991
4.925,98.6,70.6,8,2017,20,6,0.866,-0.5,0.333,0.833,0.291,0.332,0.998,0.991
4.926,146.3,104.8,8,2017,20,6,0.707,-0.707,0.375,0.0,0.315,0.33,0.996,0.991
4.921,195.0,124.7,8,2017,20,6,0.707,-0.707,0.375,0.167,0.338,0.334,0.995,0.99
4.923,219.1,127.0,8,2017,20,6,0.707,-0.707,0.375,0.333,0.368,0.338,0.994,0.991
4.923,234.4,162.7,8,2017,20,6,0.707,-0.707,0.375,0.5,0.369,0.337,0.991,0.991
4.918,196.7,147.5,8,2017,20,6,0.707,-0.707,0.375,0.667,0.386,0.341,0.988,0.99
4.923,183.5,141.1,8,2017,20,6,0.707,-0.707,0.375,0.833,0.403,0.34,0.98,0.991
4.924,113.4,83.6,8,2017,20,6,0.5,-0.866,0.417,0.0,0.416,0.351,0.977,0.991
4.923,198.4,148.2,8,2017,20,6,0.5,-0.866,0.417,0.167,0.451,0.359,0.967,0.991
4.924,211.8,160.4,8,2017,20,6,0.5,-0.866,0.417,0.333,0.458,0.368,0.956,0.991
4.919,266.8,198.4,8,2017,20,6,0.5,-0.866,0.417,0.5,0.454,0.379,0.936,0.99
4.925,299.0,225.0,8,2017,20,6,0.5,-0.866,0.417,0.667,0.476,0.398,0.924,0.991
4.929,253.3,186.2,8,2017,20,6,0.5,-0.866,0.417,0.833,0.49,0.419,0.897,0.992
4.924,298.1,225.7,8,2017,20,6,0.259,-0.966,0.458,0.0,0.502,0.427,0.875,0.991
4.928,219.9,174.0,8,2017,20,6,0.259,-0.966,0.458,0.167,0.508,0.442,0.845,0.992
4.922,175.3,136.1,8,2017,20,6,0.259,-0.966,0.458,0.333,0.522,0.451,0.833,0.991
4.922,202.7,156.3,8,2017,20,6,0.259,-0.966,0.458,0.5,0.547,0.457,0.82,0.991
4.923,250.7,191.4,8,2017,20,6,0.259,-0.966,0.458,0.667,0.551,0.461,0.811,0.991
4.928,168.4,129.2,8,2017,20,6,0.259,-0.966,0.458,0.833,0.556,0.458,0.784,0.992
4.922,288.3,221.5,8,2017,20,6,0.0,-1.0,0.5,0.0,0.558,0.482,0.784,0.991
4.923,384.7,282.4,8,2017,20,6,0.0,-1.0,0.5,0.167,0.564,0.48,0.796,0.991
4.926,417.7,305.6,8,2017,20,6,0.0,-1.0,0.5,0.333,0.567,0.483,0.797,0.991
4.929,384.6,286.7,8,2017,20,6,0.0,-1.0,0.5,0.5,0.564,0.481,0.785,0.992
4.927,402.5,267.8,8,2017,20,6,0.0,-1.0,0.5,0.667,0.554,0.49,0.774,0.992
4.92,362.8,264.3,8,2017,20,6,0.0,-1.0,0.5,0.833,0.555,0.5,0.758,0.99
4.923,305.7,232.5,8,2017,20,6,-0.259,-0.966,0.542,0.0,0.568,0.5,0.753,0.991
4.922,344.8,234.7,8,2017,20,6,-0.259,-0.966,0.542,0.167,0.577,0.493,0.749,0.991
4.927,375.3,229.7,8,2017,20,6,-0.259,-0.966,0.542,0.333,0.572,0.504,0.759,0.992
4.923,361.7,232.6,8,2017,20,6,-0.259,-0.966,0.542,0.5,0.571,0.506,0.757,0.991
4.921,371.2,245.0,8,2017,20,6,-0.259,-0.966,0.542,0.667,0.567,0.494,0.768,0.99
4.926,351.0,247.9,8,2017,20,6,-0.259,-0.966,0.542,0.833,0.57,0.48,0.784,0.991
4.925,494.4,227.4,8,2017,20,6,-0.5,-0.866,0.583,0.0,0.561,0.484,0.786,0.991
4.924,564.0,228.9,8,2017,20,6,-0.5,-0.866,0.583,0.167,0.566,0.502,0.785,0.991
4.925,590.6,223.8,8,2017,20,6,-0.5,-0.866,0.583,0.333,0.568,0.509,0.761,0.991
4.923,472.9,221.2,8,2017,20,6,-0.5,-0.866,0.583,0.5,0.56,0.504,0.77,0.991
4.926,306.4,204.8,8,2017,20,6,-0.5,-0.866,0.583,0.667,0.554,0.499,0.777,0.991
4.92,320.1,209.9,8,2017,20,6,-0.5,-0.866,0.583,0.833,0.553,0.495,0.78,0.99
4.925,331.8,230.4,8,2017,20,6,-0.707,-0.707,0.625,0.0,0.55,0.492,0.777,0.991
4.923,363.3,219.1,8,2017,20,6,-0.707,-0.707,0.625,0.167,0.541,0.491,0.779,0.991
4.925,332.2,201.3,8,2017,20,6,-0.707,-0.707,0.625,0.333,0.543,0.482,0.784,0.991
4.925,311.1,205.2,8,2017,20,6,-0.707,-0.707,0.625,0.5,0.534,0.485,0.782,0.991
4.923,296.6,210.5,8,2017,20,6,-0.707,-0.707,0.625,0.667,0.527,0.486,0.785,0.991
4.924,324.9,211.6,8,2017,20,6,-0.707,-0.707,0.625,0.833,0.526,0.484,0.782,0.991
4.927,306.5,225.7,8,2017,20,6,-0.866,-0.5,0.667,0.0,0.51,0.48,0.779,0.992
4.926,315.5,231.1,8,2017,20,6,-0.866,-0.5,0.667,0.167,0.503,0.483,0.78,0.991
4.921,297.8,218.8,8,2017,20,6,-0.866,-0.5,0.667,0.333,0.499,0.479,0.78,0.99
4.92,289.5,211.7,8,2017,20,6,-0.866,-0.5,0.667,0.5,0.5,0.467,0.793,0.99
4.924,275.6,202.0,8,2017,20,6,-0.866,-0.5,0.667,0.667,0.498,0.472,0.793,0.991
4.922,243.3,188.9,8,2017,20,6,-0.866,-0.5,0.667,0.833,0.496,0.471,0.786,0.991
4.928,223.4,168.4,8,2017,20,6,-0.966,-0.259,0.708,0.0,0.495,0.463,0.798,0.992
4.924,202.8,155.3,8,2017,20,6,-0.966,-0.259,0.708,0.167,0.493,0.456,0.801,0.991
